,dt,exchangetimestamp,product,openinterest,clearedvolume
13347,2022-04-15,2022-04-14 21:20:40.813718601 America/New_York,ESM2,2156822,1396074
13348,2022-04-15,2022-04-14 21:20:40.813718601 America/New_York,ESM3,11,0
13349,2022-04-15,2022-04-14 21:20:40.813718601 America/New_York,ESU2,12811,1313
13350,2022-04-15,2022-04-14 21:20:40.813718601 America/New_York,ESZ2,8698,93
13351,2022-04-15,2022-04-14 21:20:40.813718601 America/New_York,ESZ3,1038,34
13352,2022-04-15,2022-04-14 21:20:40.813718601 America/New_York,ESZ4,500,0
13353,2022-04-17,2022-04-17 13:30:35.674022915 America/New_York,ESH3,588,0
13354,2022-04-17,2022-04-17 13:30:35.674022915 America/New_York,ESM2,2156822,0
13355,2022-04-17,2022-04-17 13:30:35.674022915 America/New_York,ESM3,11,0
13356,2022-04-17,2022-04-17 13:30:35.674022915 America/New_York,ESU2,12811,0
13357,2022-04-17,2022-04-17 13:30:35.674022915 America/New_York,ESZ2,8698,0
13358,2022-04-17,2022-04-17 13:30:35.674022915 America/New_York,ESZ3,1038,0
13359,2022-04-17,2022-04-17 13:30:35.674022915 America/New_York,ESZ4,500,0
13360,2022-04-18,2022-04-18 09:27:09.737476873 America/New_York,ESH3,588,1
13361,2022-04-18,2022-04-18 09:27:09.737476873 America/New_York,ESM2,2156822,1396074
13362,2022-04-18,2022-04-18 09:27:09.737476873 America/New_York,ESM3,11,0
13363,2022-04-18,2022-04-18 09:27:09.737476873 America/New_York,ESU2,12811,1313
13364,2022-04-18,2022-04-18 09:27:09.737476873 America/New_York,ESZ2,8698,93
13365,2022-04-18,2022-04-18 09:27:09.737476873 America/New_York,ESZ3,1038,34
13366,2022-04-18,2022-04-18 09:27:09.737476873 America/New_York,ESZ4,500,0
13367,2022-04-19,2022-04-18 21:18:28.173639547 America/New_York,ESH3,588,2
13368,2022-04-19,2022-04-18 21:18:28.173639547 America/New_York,ESM2,2152912,1149765
13369,2022-04-19,2022-04-18 21:18:28.173639547 America/New_York,ESM3,11,0
13370,2022-04-19,2022-04-18 21:18:28.173639547 America/New_York,ESU2,12968,1270
13371,2022-04-19,2022-04-18 21:18:28.173639547 America/New_York,ESZ2,8713,43
13372,2022-04-19,2022-04-18 21:18:28.173639547 America/New_York,ESZ3,1038,0
13373,2022-04-19,2022-04-18 21:18:28.173639547 America/New_York,ESZ4,500,0
13374,2022-04-19,2022-04-19 09:43:06.013965433 America/New_York,ESH3,588,2
13375,2022-04-19,2022-04-19 09:43:06.013965433 America/New_York,ESM2,2151549,1149765
13376,2022-04-19,2022-04-19 09:43:06.013965433 America/New_York,ESM3,11,0
13377,2022-04-19,2022-04-19 09:43:06.013965433 America/New_York,ESU2,12968,1270
13378,2022-04-19,2022-04-19 09:43:06.013965433 America/New_York,ESZ2,8713,43
13379,2022-04-19,2022-04-19 09:43:06.013965433 America/New_York,ESZ3,1038,0
13380,2022-04-19,2022-04-19 09:43:06.013965433 America/New_York,ESZ4,500,0
13381,2022-04-20,2022-04-19 21:36:14.667016113 America/New_York,ESH3,588,0
13382,2022-04-20,2022-04-19 21:36:14.667016113 America/New_York,ESM2,2138740,1465764
13383,2022-04-20,2022-04-19 21:36:14.667016113 America/New_York,ESM3,11,0
13384,2022-04-20,2022-04-19 21:36:14.667016113 America/New_York,ESU2,13245,1654
13385,2022-04-20,2022-04-19 21:36:14.667016113 America/New_York,ESZ2,8727,127
13386,2022-04-20,2022-04-19 21:36:14.667016113 America/New_York,ESZ3,1038,0
13387,2022-04-20,2022-04-19 21:36:14.667016113 America/New_York,ESZ4,500,0
13388,2022-04-20,2022-04-20 09:22:25.358856545 America/New_York,ESH3,588,0
13389,2022-04-20,2022-04-20 09:22:25.358856545 America/New_York,ESM2,2134690,1465764
13390,2022-04-20,2022-04-20 09:22:25.358856545 America/New_York,ESM3,11,0
13391,2022-04-20,2022-04-20 09:22:25.358856545 America/New_York,ESU2,13243,1654
13392,2022-04-20,2022-04-20 09:22:25.358856545 America/New_York,ESZ2,8727,127
13393,2022-04-20,2022-04-20 09:22:25.358856545 America/New_York,ESZ3,1038,0
13394,2022-04-20,2022-04-20 09:22:25.358856545 America/New_York,ESZ4,500,0
13395,2022-04-21,2022-04-20 21:26:19.823891515 America/New_York,ESH3,1174,648
13396,2022-04-21,2022-04-20 21:26:19.823891515 America/New_York,ESM2,2114941,1423396
13397,2022-04-21,2022-04-20 21:26:19.823891515 America/New_York,ESM3,11,0
13398,2022-04-21,2022-04-20 21:26:19.823891515 America/New_York,ESU2,14461,2438
13399,2022-04-21,2022-04-20 21:26:19.823891515 America/New_York,ESZ2,9055,380
13400,2022-04-21,2022-04-20 21:26:19.823891515 America/New_York,ESZ3,1038,0
13401,2022-04-21,2022-04-20 21:26:19.823891515 America/New_York,ESZ4,500,0
13402,2022-04-21,2022-04-21 09:36:56.471011123 America/New_York,ESH3,1174,648
13403,2022-04-21,2022-04-21 09:36:56.471011123 America/New_York,ESM2,2113540,1423396
13404,2022-04-21,2022-04-21 09:36:56.471011123 America/New_York,ESM3,11,0
13405,2022-04-21,2022-04-21 09:36:56.471011123 America/New_York,ESU2,14401,2438
13406,2022-04-21,2022-04-21 09:36:56.471011123 America/New_York,ESZ2,9055,380
13407,2022-04-21,2022-04-21 09:36:56.471011123 America/New_York,ESZ3,1038,0
13408,2022-04-21,2022-04-21 09:36:56.471011123 America/New_York,ESZ4,500,0
13409,2022-04-22,2022-04-21 21:40:45.904015379 America/New_York,ESH3,1174,5
13410,2022-04-22,2022-04-21 21:40:45.904015379 America/New_York,ESM2,2129111,1704137
13411,2022-04-22,2022-04-21 21:40:45.904015379 America/New_York,ESM3,11,0
13412,2022-04-22,2022-04-21 21:40:45.904015379 America/New_York,ESU2,15978,3665
13413,2022-04-22,2022-04-21 21:40:45.904015379 America/New_York,ESZ2,9198,260
13414,2022-04-22,2022-04-21 21:40:45.904015379 America/New_York,ESZ3,1038,0
13415,2022-04-22,2022-04-21 21:40:45.904015379 America/New_York,ESZ4,500,0
13416,2022-04-22,2022-04-22 09:52:22.293933005 America/New_York,ESH3,1174,5
13417,2022-04-22,2022-04-22 09:52:22.293933005 America/New_York,ESM2,2128091,1704137
13418,2022-04-22,2022-04-22 09:52:22.293933005 America/New_York,ESM3,11,0
13419,2022-04-22,2022-04-22 09:52:22.293933005 America/New_York,ESU2,15978,3665
13420,2022-04-22,2022-04-22 09:52:22.293933005 America/New_York,ESZ2,9198,260
13421,2022-04-22,2022-04-22 09:52:22.293933005 America/New_York,ESZ3,1038,0
13422,2022-04-22,2022-04-22 09:52:22.293933005 America/New_York,ESZ4,500,0
13423,2022-04-24,2022-04-24 13:30:31.039123129 America/New_York,ESH3,1113,125
13424,2022-04-24,2022-04-24 13:30:31.039123129 America/New_York,ESM2,2161349,2039961
13425,2022-04-24,2022-04-24 13:30:31.039123129 America/New_York,ESM3,11,0
13426,2022-04-24,2022-04-24 13:30:31.039123129 America/New_York,ESU2,17023,4102
13427,2022-04-24,2022-04-24 13:30:31.039123129 America/New_York,ESZ2,9410,550
13428,2022-04-24,2022-04-24 13:30:31.039123129 America/New_York,ESZ3,1038,0
13429,2022-04-24,2022-04-24 13:30:31.039123129 America/New_York,ESZ4,500,0
13430,2022-04-25,2022-04-25 09:22:39.832906083 America/New_York,ESH3,1113,125
13431,2022-04-25,2022-04-25 09:22:39.832906083 America/New_York,ESM2,2159953,2039961
13432,2022-04-25,2022-04-25 09:22:39.832906083 America/New_York,ESM3,11,0
13433,2022-04-25,2022-04-25 09:22:39.832906083 America/New_York,ESU2,17022,4102
13434,2022-04-25,2022-04-25 09:22:39.832906083 America/New_York,ESZ2,9410,550
13435,2022-04-25,2022-04-25 09:22:39.832906083 America/New_York,ESZ3,1038,0
13436,2022-04-25,2022-04-25 09:22:39.832906083 America/New_York,ESZ4,500,0
13437,2022-04-26,2022-04-25 21:28:10.073157847 America/New_York,ESH3,983,241
13438,2022-04-26,2022-04-25 21:28:10.073157847 America/New_York,ESM2,2152568,2280374
13439,2022-04-26,2022-04-25 21:28:10.073157847 America/New_York,ESM3,11,1
13440,2022-04-26,2022-04-25 21:28:10.073157847 America/New_York,ESU2,17168,3873
13441,2022-04-26,2022-04-25 21:28:10.073157847 America/New_York,ESZ2,9229,534
13442,2022-04-26,2022-04-25 21:28:10.073157847 America/New_York,ESZ3,1038,0
13443,2022-04-26,2022-04-25 21:28:10.073157847 America/New_York,ESZ4,500,0
13444,2022-04-26,2022-04-26 09:31:52.285169297 America/New_York,ESH3,983,241
13445,2022-04-26,2022-04-26 09:31:52.285169297 America/New_York,ESM2,2153857,2280374
13446,2022-04-26,2022-04-26 09:31:52.285169297 America/New_York,ESM3,11,1
13447,2022-04-26,2022-04-26 09:31:52.285169297 America/New_York,ESU2,17168,3873
13448,2022-04-26,2022-04-26 09:31:52.285169297 America/New_York,ESZ2,9229,534
13449,2022-04-26,2022-04-26 09:31:52.285169297 America/New_York,ESZ3,1038,0
13450,2022-04-26,2022-04-26 09:31:52.285169297 America/New_York,ESZ4,500,0
13451,2022-04-27,2022-04-26 21:22:31.329733207 America/New_York,ESH3,983,0
13452,2022-04-27,2022-04-26 21:22:31.329733207 America/New_York,ESM2,2164527,2018166
13453,2022-04-27,2022-04-26 21:22:31.329733207 America/New_York,ESM3,11,0
13454,2022-04-27,2022-04-26 21:22:31.329733207 America/New_York,ESU2,17918,3157
13455,2022-04-27,2022-04-26 21:22:31.329733207 America/New_York,ESZ2,9464,552
13456,2022-04-27,2022-04-26 21:22:31.329733207 America/New_York,ESZ3,1038,0
13457,2022-04-27,2022-04-26 21:22:31.329733207 America/New_York,ESZ4,500,0
13458,2022-04-27,2022-04-27 09:25:29.871432617 America/New_York,ESH3,983,0
13459,2022-04-27,2022-04-27 09:25:29.871432617 America/New_York,ESM2,2161777,2018166
13460,2022-04-27,2022-04-27 09:25:29.871432617 America/New_York,ESM3,11,0
13461,2022-04-27,2022-04-27 09:25:29.871432617 America/New_York,ESU2,17923,3157
13462,2022-04-27,2022-04-27 09:25:29.871432617 America/New_York,ESZ2,9464,552
13463,2022-04-27,2022-04-27 09:25:29.871432617 America/New_York,ESZ3,1038,0
13464,2022-04-27,2022-04-27 09:25:29.871432617 America/New_York,ESZ4,500,0
13465,2022-04-28,2022-04-27 21:26:27.575821915 America/New_York,ESH3,983,1
13466,2022-04-28,2022-04-27 21:26:27.575821915 America/New_York,ESM2,2155764,2035627
13467,2022-04-28,2022-04-27 21:26:27.575821915 America/New_York,ESM3,11,0
13468,2022-04-28,2022-04-27 21:26:27.575821915 America/New_York,ESU2,18247,2994
13469,2022-04-28,2022-04-27 21:26:27.575821915 America/New_York,ESZ2,9515,442
13470,2022-04-28,2022-04-27 21:26:27.575821915 America/New_York,ESZ3,1038,0
13471,2022-04-28,2022-04-27 21:26:27.575821915 America/New_York,ESZ4,500,0
13472,2022-04-28,2022-04-28 09:20:03.604968419 America/New_York,ESH3,983,1
13473,2022-04-28,2022-04-28 09:20:03.604968419 America/New_York,ESM2,2154783,2035627
13474,2022-04-28,2022-04-28 09:20:03.604968419 America/New_York,ESM3,11,0
13475,2022-04-28,2022-04-28 09:20:03.604968419 America/New_York,ESU2,18247,2994
13476,2022-04-28,2022-04-28 09:20:03.604968419 America/New_York,ESZ2,9515,442
13477,2022-04-28,2022-04-28 09:20:03.604968419 America/New_York,ESZ3,1038,0
13478,2022-04-28,2022-04-28 09:20:03.604968419 America/New_York,ESZ4,500,0
13479,2022-04-29,2022-04-28 21:30:52.100503941 America/New_York,ESH3,918,65
13480,2022-04-29,2022-04-28 21:30:52.100503941 America/New_York,ESM2,2127607,1798644
13481,2022-04-29,2022-04-28 21:30:52.100503941 America/New_York,ESM3,11,0
13482,2022-04-29,2022-04-28 21:30:52.100503941 America/New_York,ESU2,18173,2819
13483,2022-04-29,2022-04-28 21:30:52.100503941 America/New_York,ESZ2,9538,121
13484,2022-04-29,2022-04-28 21:30:52.100503941 America/New_York,ESZ3,1038,0
13485,2022-04-29,2022-04-28 21:30:52.100503941 America/New_York,ESZ4,500,0
13486,2022-04-29,2022-04-29 09:19:54.654050305 America/New_York,ESH3,918,65
13487,2022-04-29,2022-04-29 09:19:54.654050305 America/New_York,ESM2,2126495,1798644
13488,2022-04-29,2022-04-29 09:19:54.654050305 America/New_York,ESM3,11,0
13489,2022-04-29,2022-04-29 09:19:54.654050305 America/New_York,ESU2,18173,2819
13490,2022-04-29,2022-04-29 09:19:54.654050305 America/New_York,ESZ2,9538,121
13491,2022-04-29,2022-04-29 09:19:54.654050305 America/New_York,ESZ3,1038,0
13492,2022-04-29,2022-04-29 09:19:54.654050305 America/New_York,ESZ4,500,0
13493,2022-05-01,2022-05-01 13:36:45.202758571 America/New_York,ESH3,948,33
13494,2022-05-01,2022-05-01 13:36:45.202758571 America/New_York,ESM2,2211332,2117160
13495,2022-05-01,2022-05-01 13:36:45.202758571 America/New_York,ESM3,11,0
13496,2022-05-01,2022-05-01 13:36:45.202758571 America/New_York,ESU2,18592,2539
13497,2022-05-01,2022-05-01 13:36:45.202758571 America/New_York,ESZ2,9886,682
13498,2022-05-01,2022-05-01 13:36:45.202758571 America/New_York,ESZ3,1038,0
13499,2022-05-01,2022-05-01 13:36:45.202758571 America/New_York,ESZ4,500,0
13500,2022-05-02,2022-05-02 09:20:16.770034445 America/New_York,ESH3,948,33
13501,2022-05-02,2022-05-02 09:20:16.770034445 America/New_York,ESM2,2206896,2117160
13502,2022-05-02,2022-05-02 09:20:16.770034445 America/New_York,ESM3,11,0
13503,2022-05-02,2022-05-02 09:20:16.770034445 America/New_York,ESU2,18589,2539
13504,2022-05-02,2022-05-02 09:20:16.770034445 America/New_York,ESZ2,9886,682
13505,2022-05-02,2022-05-02 09:20:16.770034445 America/New_York,ESZ3,1038,0
13506,2022-05-02,2022-05-02 09:20:16.770034445 America/New_York,ESZ4,500,0
13507,2022-05-03,2022-05-02 21:50:49.150781929 America/New_York,ESH3,949,4
13508,2022-05-03,2022-05-02 21:50:49.150781929 America/New_York,ESM2,2176612,2351404
13509,2022-05-03,2022-05-02 21:50:49.150781929 America/New_York,ESM3,11,0
13510,2022-05-03,2022-05-02 21:50:49.150781929 America/New_York,ESU2,19022,3907
13511,2022-05-03,2022-05-02 21:50:49.150781929 America/New_York,ESZ2,10108,307
13512,2022-05-03,2022-05-02 21:50:49.150781929 America/New_York,ESZ3,1038,0
13513,2022-05-03,2022-05-02 21:50:49.150781929 America/New_York,ESZ4,500,0
13514,2022-05-03,2022-05-03 09:20:36.246356487 America/New_York,ESH3,949,4
13515,2022-05-03,2022-05-03 09:20:36.246356487 America/New_York,ESM2,2173204,2351404
13516,2022-05-03,2022-05-03 09:20:36.246356487 America/New_York,ESM3,11,0
13517,2022-05-03,2022-05-03 09:20:36.246356487 America/New_York,ESU2,19022,3907
13518,2022-05-03,2022-05-03 09:20:36.246356487 America/New_York,ESZ2,10108,307
13519,2022-05-03,2022-05-03 09:20:36.246356487 America/New_York,ESZ3,1038,0
13520,2022-05-03,2022-05-03 09:20:36.246356487 America/New_York,ESZ4,500,0
13521,2022-05-04,2022-05-03 21:18:50.734980643 America/New_York,ESH3,889,60
13522,2022-05-04,2022-05-03 21:18:50.734980643 America/New_York,ESM2,2178210,1678497
13523,2022-05-04,2022-05-03 21:18:50.734980643 America/New_York,ESM3,11,0
13524,2022-05-04,2022-05-03 21:18:50.734980643 America/New_York,ESU2,19581,2254
13525,2022-05-04,2022-05-03 21:18:50.734980643 America/New_York,ESZ2,9622,606
13526,2022-05-04,2022-05-03 21:18:50.734980643 America/New_York,ESZ3,1038,0
13527,2022-05-04,2022-05-03 21:18:50.734980643 America/New_York,ESZ4,500,0
13528,2022-05-04,2022-05-04 09:22:32.814778653 America/New_York,ESH3,889,60
13529,2022-05-04,2022-05-04 09:22:32.814778653 America/New_York,ESM2,2177033,1678497
13530,2022-05-04,2022-05-04 09:22:32.814778653 America/New_York,ESM3,11,0
13531,2022-05-04,2022-05-04 09:22:32.814778653 America/New_York,ESU2,19581,2254
13532,2022-05-04,2022-05-04 09:22:32.814778653 America/New_York,ESZ2,9622,606
13533,2022-05-04,2022-05-04 09:22:32.814778653 America/New_York,ESZ3,1038,0
13534,2022-05-04,2022-05-04 09:22:32.814778653 America/New_York,ESZ4,500,0
13535,2022-05-05,2022-05-04 21:26:00.954988981 America/New_York,ESH3,889,0
13536,2022-05-05,2022-05-04 21:26:00.954988981 America/New_York,ESM2,2150034,1783477
13537,2022-05-05,2022-05-04 21:26:00.954988981 America/New_York,ESM3,11,0
13538,2022-05-05,2022-05-04 21:26:00.954988981 America/New_York,ESU2,20076,3846
13539,2022-05-05,2022-05-04 21:26:00.954988981 America/New_York,ESZ2,9612,516
13540,2022-05-05,2022-05-04 21:26:00.954988981 America/New_York,ESZ3,1038,62
13541,2022-05-05,2022-05-04 21:26:00.954988981 America/New_York,ESZ4,500,0
13542,2022-05-05,2022-05-05 10:16:03.147739553 America/New_York,ESH3,889,0
13543,2022-05-05,2022-05-05 10:16:03.147739553 America/New_York,ESM2,2145979,1783477
13544,2022-05-05,2022-05-05 10:16:03.147739553 America/New_York,ESM3,11,0
13545,2022-05-05,2022-05-05 10:16:03.147739553 America/New_York,ESU2,20075,3846
13546,2022-05-05,2022-05-05 10:16:03.147739553 America/New_York,ESZ2,9612,516
13547,2022-05-05,2022-05-05 10:16:03.147739553 America/New_York,ESZ3,1038,62
13548,2022-05-05,2022-05-05 10:16:03.147739553 America/New_York,ESZ4,500,0
13549,2022-05-06,2022-05-05 21:48:21.268657763 America/New_York,ESH3,859,30
13550,2022-05-06,2022-05-05 21:48:21.268657763 America/New_York,ESM2,2156471,2389422
13551,2022-05-06,2022-05-05 21:48:21.268657763 America/New_York,ESM3,11,0
13552,2022-05-06,2022-05-05 21:48:21.268657763 America/New_York,ESU2,20577,3602
13553,2022-05-06,2022-05-05 21:48:21.268657763 America/New_York,ESZ2,9976,871
13554,2022-05-06,2022-05-05 21:48:21.268657763 America/New_York,ESZ3,1038,0
13555,2022-05-06,2022-05-05 21:48:21.268657763 America/New_York,ESZ4,500,0
13556,2022-05-06,2022-05-06 09:44:24.146335919 America/New_York,ESH3,859,30
13557,2022-05-06,2022-05-06 09:44:24.146335919 America/New_York,ESM2,2154373,2389422
13558,2022-05-06,2022-05-06 09:44:24.146335919 America/New_York,ESM3,11,0
13559,2022-05-06,2022-05-06 09:44:24.146335919 America/New_York,ESU2,20577,3602
13560,2022-05-06,2022-05-06 09:44:24.146335919 America/New_York,ESZ2,9976,871
13561,2022-05-06,2022-05-06 09:44:24.146335919 America/New_York,ESZ3,1038,0
13562,2022-05-06,2022-05-06 09:44:24.146335919 America/New_York,ESZ4,500,0
13563,2022-05-08,2022-05-08 13:30:37.828603521 America/New_York,ESH3,1039,241
13564,2022-05-08,2022-05-08 13:30:37.828603521 America/New_York,ESM2,2170084,2310919
13565,2022-05-08,2022-05-08 13:30:37.828603521 America/New_York,ESM3,11,0
13566,2022-05-08,2022-05-08 13:30:37.828603521 America/New_York,ESU2,21904,5150
13567,2022-05-08,2022-05-08 13:30:37.828603521 America/New_York,ESZ2,10180,374
13568,2022-05-08,2022-05-08 13:30:37.828603521 America/New_York,ESZ3,1211,173
13569,2022-05-08,2022-05-08 13:30:37.828603521 America/New_York,ESZ4,500,0
13570,2022-05-09,2022-05-09 09:37:59.478354681 America/New_York,ESH3,1039,241
13571,2022-05-09,2022-05-09 09:37:59.478354681 America/New_York,ESM2,2165675,2310919
13572,2022-05-09,2022-05-09 09:37:59.478354681 America/New_York,ESM3,11,0
13573,2022-05-09,2022-05-09 09:37:59.478354681 America/New_York,ESU2,21913,5150
13574,2022-05-09,2022-05-09 09:37:59.478354681 America/New_York,ESZ2,10180,374
13575,2022-05-09,2022-05-09 09:37:59.478354681 America/New_York,ESZ3,1211,173
13576,2022-05-09,2022-05-09 09:37:59.478354681 America/New_York,ESZ4,500,0
13577,2022-05-10,2022-05-09 21:27:05.344728147 America/New_York,ESH3,1129,92
13578,2022-05-10,2022-05-09 21:27:05.344728147 America/New_York,ESM2,2219362,2139992
13579,2022-05-10,2022-05-09 21:27:05.344728147 America/New_York,ESM3,11,0
13580,2022-05-10,2022-05-09 21:27:05.344728147 America/New_York,ESU2,23473,5590
13581,2022-05-10,2022-05-09 21:27:05.344728147 America/New_York,ESZ2,10244,308
13582,2022-05-10,2022-05-09 21:27:05.344728147 America/New_York,ESZ3,1211,0
13583,2022-05-10,2022-05-09 21:27:05.344728147 America/New_York,ESZ4,500,0
13584,2022-05-10,2022-05-10 09:42:50.973002671 America/New_York,ESH3,1129,92
13585,2022-05-10,2022-05-10 09:42:50.973002671 America/New_York,ESM2,2216419,2139992
13586,2022-05-10,2022-05-10 09:42:50.973002671 America/New_York,ESM3,11,0
13587,2022-05-10,2022-05-10 09:42:50.973002671 America/New_York,ESU2,23531,5590
13588,2022-05-10,2022-05-10 09:42:50.973002671 America/New_York,ESZ2,10244,308
13589,2022-05-10,2022-05-10 09:42:50.973002671 America/New_York,ESZ3,1211,0
13590,2022-05-10,2022-05-10 09:42:50.973002671 America/New_York,ESZ4,500,0
13591,2022-05-11,2022-05-10 21:23:41.488753599 America/New_York,ESH3,1262,194
13592,2022-05-11,2022-05-10 21:23:41.488753599 America/New_York,ESM2,2227362,2247750
13593,2022-05-11,2022-05-10 21:23:41.488753599 America/New_York,ESM3,11,0
13594,2022-05-11,2022-05-10 21:23:41.488753599 America/New_York,ESU2,23900,3792
13595,2022-05-11,2022-05-10 21:23:41.488753599 America/New_York,ESZ2,10510,867
13596,2022-05-11,2022-05-10 21:23:41.488753599 America/New_York,ESZ3,1211,0
13597,2022-05-11,2022-05-10 21:23:41.488753599 America/New_York,ESZ4,500,0
13598,2022-05-11,2022-05-11 09:50:50.142472353 America/New_York,ESH3,1262,194
13599,2022-05-11,2022-05-11 09:50:50.142472353 America/New_York,ESM2,2224562,2247750
13600,2022-05-11,2022-05-11 09:50:50.142472353 America/New_York,ESM3,11,0
13601,2022-05-11,2022-05-11 09:50:50.142472353 America/New_York,ESU2,23900,3792
13602,2022-05-11,2022-05-11 09:50:50.142472353 America/New_York,ESZ2,10510,867
13603,2022-05-11,2022-05-11 09:50:50.142472353 America/New_York,ESZ3,1211,0
13604,2022-05-11,2022-05-11 09:50:50.142472353 America/New_York,ESZ4,500,0
13605,2022-05-12,2022-05-11 21:36:57.682608087 America/New_York,ESH3,1172,90
13606,2022-05-12,2022-05-11 21:36:57.682608087 America/New_York,ESM2,2231872,2157244
